1000 48356
206 564 12
206 592 15
206 621 10
206 638 12
206 645 11
206 677 14
206 685 7
206 770 11
206 776 13
206 820 9
206 839 9
206 843 14
206 855 15
206 893 14
206 900 12
206 911 10
206 931 8
206 947 14
206 959 9
206 963 11
206 973 11
206 981 15
206 993 14
207 36 14
207 48 15
207 66 6
207 78 6
207 90 15
207 105 12
207 117 8
207 166 8
207 186 10
207 199 13
207 234 10
207 235 6
207 256 10
207 257 14
207 280 6
207 303 12
207 331 5
207 348 10
207 372 15
207 398 11
207 402 15
207 481 12
207 514 13
207 525 13
207 541 9
207 559 6
207 566 13
207 581 6
207 584 11
207 593 9
207 601 13
207 636 14
207 654 8
207 666 13
207 688 5
207 712 6
207 724 11
207 737 11
207 744 8
207 787 11
207 807 9
207 811 11
207 815 13
207 816 14
207 845 15
207 856 6
207 865 13
207 905 5
207 907 6
207 920 5
207 936 11
207 956 10
207 966 11
207 543 15
207 597 12
207 607 9
207 625 10
207 659 12
207 665 8
207 696 8
207 710 6
207 734 9
207 771 12
207 781 8
207 825 5
207 832 13
207 850 12
207 851 13
207 857 5
207 886 8
207 891 6
207 893 13
207 914 14
207 921 6
207 933 11
207 949 7
207 967 8
207 972 11
207 989 6
208 33 12
208 37 15
208 67 15
208 79 14
208 80 12
208 87 9
208 90 8
208 115 8
208 123 5
208 129 5
208 143 5
208 155 11
208 214 7
208 229 5
208 268 12
208 318 5
208 320 9
208 324 15
208 326 12
208 330 14
208 364 7
208 368 7
208 386 5
208 400 15
208 407 11
208 415 7
208 419 8
208 424 7
208 470 8
208 487 8
208 497 8
208 588 10
208 592 9
208 598 12
208 603 9
208 643 7
208 647 12
208 675 9
208 694 9
208 702 12
208 742 9
208 759 6
208 798 10
208 799 15
208 802 9
208 803 10
208 809 15
208 818 6
208 864 8
208 898 7
208 906 7
208 954 5
208 969 5
208 972 14
208 548 14
208 549 8
208 556 15
208 621 14
208 622 12
208 624 14
208 650 9
208 663 11
208 681 8
208 722 8
208 744 9
208 751 7
208 763 11
208 872 15
208 878 6
208 897 9
208 899 8
208 922 6
208 939 11
208 956 15
209 6 5
209 8 11
209 57 8
209 161 15
209 177 8
209 184 5
209 188 11
209 198 10
209 232 6
209 258 6
209 264 9
209 270 15
209 286 7
209 297 10
209 317 15
209 318 5
209 334 6
209 360 15
209 366 6
209 373 11
209 399 12
209 430 13
209 453 15
209 464 9
209 475 6
209 510 14
209 524 5
209 533 10
209 534 12
209 575 12
209 590 7
209 624 12
209 671 14
209 694 14
209 729 8
209 752 12
209 756 11
209 761 7
209 768 13
209 827 6
209 840 15
209 861 9
209 864 6
209 898 10
209 905 11
209 913 5
209 920 9
209 922 7
209 949 14
209 960 12
209 522 11
209 532 12
209 537 14
209 540 13
209 600 13
209 649 5
209 681 11
209 686 6
209 689 13
209 700 6
209 708 7
209 713 9
209 741 8
209 743 5
209 853 6
209 876 10
209 894 12
209 903 12
209 904 11
209 933 9
209 942 14
209 945 14
209 972 9
209 992 15
210 26 12
210 36 13
210 45 10
210 46 8
210 54 12
210 77 12
210 93 14
210 104 6
210 114 7
210 174 8
210 207 12
210 211 7
210 229 7
210 257 5
210 280 11
210 303 5
210 338 11
210 345 14
210 347 7
210 363 13
210 365 15
210 369 12
210 403 13
210 441 13
210 446 10
210 465 9
210 470 8
210 476 7
210 558 11
210 578 5
210 583 15
210 604 12
210 631 9
210 686 6
210 745 9
210 770 9
210 774 15
210 781 12
210 782 9
210 792 5
210 801 6
210 874 8
210 888 7
210 909 7
210 931 13
210 939 7
210 947 5
210 957 8
210 961 12
210 505 12
210 568 15
210 599 8
210 626 11
210 635 15
210 689 12
210 693 12
210 697 11
210 709 8
210 733 12
210 734 14
210 761 9
210 820 7
210 856 11
210 864 9
210 927 15
210 944 7
210 958 8
210 988 11
211 25 6
211 86 14
211 87 10
211 105 11
211 124 15
211 148 12
211 151 12
211 158 9
211 165 14
211 196 8
211 231 8
211 233 6
211 240 9
211 244 13
211 275 8
211 279 9
211 332 11
211 355 15
211 363 12
211 390 10
211 391 9
211 392 14
211 395 7
211 402 7
211 506 8
211 559 14
211 571 10
211 578 11
211 588 8
211 640 9
211 644 13
211 664 15
211 669 15
211 675 11
211 677 9
211 687 6
211 693 9
211 694 6
211 737 10
211 742 14
211 765 6
211 776 7
211 798 10
211 812 10
211 816 11
211 821 8
211 824 13
211 864 7
211 910 14
211 912 11
211 918 15
211 993 13
211 997 15
211 510 6
211 531 9
211 569 5
211 570 13
211 647 5
211 652 12
211 653 7
211 658 5
211 690 14
211 700 15
211 754 12
211 755 15
211 801 10
211 839 10
211 840 7
211 901 11
211 939 13
211 947 12
211 986 6
211 995 11
212 10 9
212 11 6
212 28 5
212 62 11
212 64 14
212 70 8
212 76 15
212 103 9
212 104 8
212 106 7
212 120 11
212 129 11
212 136 8
212 141 9
212 151 11
212 167 7
212 168 7
212 170 5
212 179 12
212 224 7
212 245 5
212 247 7
212 265 5
212 293 12
212 319 5
212 320 5
212 340 6
212 354 9
212 363 9
212 365 7
212 377 15
212 392 12
212 404 8
212 423 9
212 434 10
212 445 15
212 487 8
212 496 9
212 518 10
212 559 12
212 633 7
212 642 11
212 674 15
212 684 11
212 697 15
212 699 15
212 742 10
212 745 0
212 757 15
212 760 13
212 767 11
212 769 11
212 810 10
212 830 12
212 862 6
212 895 7
212 903 12
212 923 10
212 946 8
212 961 12
212 966 11
212 620 10
212 712 6
212 731 11
212 755 7
212 783 12
212 791 15
212 805 12
212 816 11
212 819 12
212 827 8
212 832 9
212 873 14
212 876 15
212 889 12
212 948 11
212 979 8
212 980 12
212 985 14
213 2 7
213 6 10
213 7 6
213 27 10
213 30 8
213 79 13
213 85 10
213 104 14
213 111 7
213 158 13
213 189 14
213 214 9
213 222 9
213 231 11
213 275 9
213 282 9
213 316 8
213 355 10
213 367 10
213 369 12
213 379 15
213 387 10
213 404 12
213 414 9
213 416 15
213 419 13
213 434 5
213 463 6
213 474 14
213 497 9
213 569 5
213 634 6
213 680 6
213 686 9
213 687 10
213 695 8
213 707 6
213 736 15
213 750 6
213 762 5
213 765 10
213 768 12
213 794 11
213 803 13
213 872 9
213 934 9
213 941 10
213 975 8
213 990 6
213 999 10
213 522 7
213 540 6
213 551 9
213 584 8
213 644 8
213 651 13
213 681 11
213 692 13
213 709 14
213 725 13
213 751 10
213 764 5
213 777 11
213 793 13
213 798 11
213 843 5
213 844 13
213 852 13
213 854 9
213 882 5
213 893 5
213 910 5
213 930 5
213 937 9
213 970 15
213 980 14
214 11 14
214 21 15
214 22 8
214 43 6
214 58 13
214 79 6
214 95 15
214 116 8
214 130 11
214 172 5
214 176 13
214 231 9
214 237 14
214 251 5
214 275 15
214 290 12
214 304 15
214 321 15
214 439 13
214 444 9
214 475 11
214 501 6
214 531 13
214 547 7
214 550 5
214 553 10
214 563 11
214 572 15
214 586 14
214 590 7
214 614 8
214 628 9
214 641 7
214 642 12
214 643 8
214 649 15
214 652 12
214 669 11
214 693 8
214 744 10
214 757 7
214 773 6
214 819 7
214 840 6
214 861 5
214 868 15
214 956 12
214 979 6
214 981 9
214 997 14
214 514 12
214 664 12
214 670 5
214 676 9
214 721 8
214 768 12
214 781 15
214 822 7
214 857 15
214 890 13
214 919 8
214 950 7
214 952 8
215 38 14
215 61 7
215 84 12
215 116 9
215 138 8
215 143 12
215 151 11
215 154 5
215 165 11
215 256 8
215 274 9
215 291 9
215 306 12
215 320 6
215 381 5
215 399 13
215 435 7
215 564 7
215 599 5
215 615 10
215 633 13
215 700 8
215 702 11
215 750 6
215 752 12
215 761 14
215 769 12
215 784 11
215 816 15
215 836 5
215 910 12
215 939 13
215 974 11
215 976 8
215 981 7
215 990 13
215 508 9
215 512 12
215 537 5
215 542 12
215 570 9
215 677 15
215 690 11
215 701 7
215 707 12
215 736 8
215 745 9
215 757 11
215 759 12
215 774 8
215 804 13
215 820 5
215 904 15
215 915 6
215 998 8
216 5 6
216 39 9
216 83 12
216 87 14
216 90 13
216 103 15
216 108 8
216 109 5
216 137 14
216 145 11
216 166 13
216 167 10
216 232 14
216 249 13
216 257 15
216 297 14
216 398 14
216 433 14
216 434 6
216 445 10
216 479 6
216 485 10
216 491 12
216 519 7
216 526 6
216 575 7
216 579 10
216 589 10
216 679 15
216 712 8
216 740 10
216 797 6
216 815 7
216 826 13
216 831 11
216 832 8
216 836 10
216 842 10
216 858 9
216 877 15
216 928 5
216 939 6
216 995 9
216 518 6
216 535 12
216 537 6
216 601 8
216 631 11
216 633 14
216 657 9
216 665 13
216 675 10
216 697 12
216 704 15
216 728 15
216 746 6
216 765 10
216 777 7
216 807 12
216 809 15
216 816 13
216 838 10
216 864 15
216 888 7
216 906 7
216 911 8
216 913 11
216 916 5
216 919 7
216 925 9
216 958 9
216 963 7
217 1 7
217 11 5
217 16 9
217 17 7
217 51 15
217 83 7
217 87 11
217 143 13
217 166 15
217 185 13
217 229 12
217 278 5
217 296 15
217 319 11
217 344 9
217 366 10
217 371 8
217 384 15
217 429 9
217 433 14
217 444 8
217 467 11
217 519 8
217 575 12
217 580 15
217 587 8
217 654 12
217 688 5
217 694 9
217 717 9
217 741 11
217 772 15
217 774 13
217 791 13
217 831 12
217 855 15
217 857 10
217 884 11
217 953 14
217 968 7
217 976 9
217 980 10
217 986 14
217 995 10
217 516 10
217 543 6
217 547 15
217 590 10
217 625 14
217 638 13
217 665 8
217 692 5
217 723 10
217 725 6
217 748 6
217 764 6
217 767 12
217 771 7
217 788 10
217 796 10
217 850 11
217 905 10
217 916 6
217 921 5
217 923 10
217 931 7
217 943 9
218 3 6
218 50 6
218 63 14
218 133 8
218 137 5
218 158 13
218 160 8
218 234 11
218 258 7
218 305 6
218 308 12
218 378 14
218 385 9
218 390 9
218 421 10
218 425 5
218 438 13
218 458 5
218 505 11
218 513 15
218 535 10
218 605 13
218 672 13
218 675 8
218 678 10
218 692 12
218 707 14
218 713 10
218 723 6
218 724 5
218 728 11
218 746 6
218 825 -3
218 828 12
218 861 13
218 863 11
218 886 13
218 891 8
218 900 15
218 930 15
218 975 9
218 979 12
218 993 8
218 506 7
218 529 8
218 543 9
218 545 6
218 620 5
218 622 15
218 688 13
218 726 14
218 727 13
218 759 7
218 769 11
218 795 13
218 801 6
218 807 13
218 816 10
218 874 8
218 879 9
218 914 10
218 948 11
218 962 6
218 967 10
219 8 12
219 12 5
219 22 13
219 24 14
219 29 12
219 35 6
219 77 8
219 87 12
219 99 15
219 108 5
219 298 14
219 300 13
219 305 8
219 313 9
219 334 12
219 337 10
219 341 8
219 366 5
219 376 8
219 378 6
219 383 9
219 386 7
219 418 7
219 451 12
219 454 6
219 458 9
219 492 12
219 562 10
219 566 14
219 589 15
219 606 5
219 610 5
219 624 15
219 651 12
219 671 10
219 672 14
219 673 5
219 675 13
219 690 7
219 726 11
219 769 11
219 813 8
219 826 14
219 832 15
219 833 13
219 847 7
219 874 9
219 916 14
219 941 9
219 945 10
219 953 8
219 954 15
219 503 5
219 504 7
219 515 15
219 541 10
219 551 11
219 581 11
219 585 13
219 591 11
219 629 8
219 636 15
219 645 5
219 681 5
219 772 15
219 774 14
219 797 11
219 831 14
219 851 15
219 884 10
219 886 11
219 903 11
219 915 12
219 965 6
219 976 6
219 995 10
220 23 13
220 60 11
220 168 13
220 187 14
220 213 13
220 259 13
220 270 11
220 318 15
220 320 9
220 361 1
220 363 7
220 365 5
220 387 8
220 403 9
220 408 5
220 428 9
220 431 7
220 455 8
220 489 8
220 584 8
220 625 15
220 627 8
220 630 8
220 631 7
220 645 9
220 646 13
220 667 15
220 711 12
220 736 8
220 750 15
220 794 7
220 797 15
220 851 7
220 873 14
220 892 14
220 898 11
220 941 9
220 946 10
220 951 12
220 957 7
220 979 6
220 503 12
220 517 8
220 542 9
220 548 8
220 554 14
220 613 12
220 622 12
220 665 13
220 693 6
220 718 6
220 744 13
220 758 8
220 795 12
220 813 12
220 819 6
220 825 10
220 859 10
220 891 9
220 938 5
220 947 13
220 986 7
221 14 8
221 19 13
221 24 11
221 26 6
221 69 9
221 92 8
221 120 13
221 131 15
221 145 8
221 148 11
221 149 11
221 181 12
221 187 7
221 191 7
221 242 8
221 278 15
221 285 8
221 304 12
221 305 12
221 314 12
221 343 9
221 349 12
221 362 11
221 408 9
221 452 6
221 463 5
221 493 6
221 498 13
221 504 13
221 541 12
221 567 9
221 586 7
221 597 9
221 611 9
221 619 8
221 638 6
221 697 8
221 705 12
221 715 12
221 789 9
221 795 12
221 819 15
221 823 5
221 844 5
221 855 10
221 865 9
221 866 15
221 872 15
221 928 14
221 945 8
221 950 5
221 967 12
221 514 14
221 591 12
221 614 9
221 622 6
221 659 5
221 672 6
221 851 9
221 854 15
221 896 14
221 915 8
221 920 12
221 960 6
221 973 8
221 983 7
221 984 5
221 987 10
222 1 11
222 2 7
222 6 9
222 8 14
222 15 8
222 39 7
222 57 5
222 101 5
222 108 14
222 166 15
222 191 14
222 216 6
222 261 7
222 273 9
222 297 15
222 320 14
222 330 5
222 372 7
222 398 14
222 399 13
222 447 14
222 462 14
222 471 13
222 497 7
222 498 11
222 504 11
222 506 12
222 568 5
222 593 14
222 621 6
222 624 9
222 682 15
222 685 12
222 704 8
222 710 14
222 777 9
222 805 10
222 809 7
222 826 12
222 829 10
222 836 9
222 838 10
222 840 13
222 854 8
222 861 15
222 872 14
222 884 6
222 885 9
222 947 15
222 957 13
222 990 8
222 996 10
222 517 9
222 535 14
222 543 14
222 553 10
222 555 11
222 617 12
222 637 12
222 659 12
222 696 6
222 721 10
222 746 12
222 818 14
222 821 10
222 846 14
222 852 14
222 893 6
222 927 13
222 951 5
222 963 9
222 969 15
222 974 14
222 984 6
223 1 14
223 26 12
223 29 14
223 68 10
223 71 7
223 97 10
223 186 9
223 228 5
223 233 5
223 250 11
223 263 11
223 268 6
223 278 14
223 282 11
223 283 5
223 292 11
223 336 7
223 338 9
223 400 12
223 430 10
223 492 8
223 498 10
223 510 9
223 589 8
223 592 11
223 593 13
223 621 12
223 635 9
223 646 10
223 650 8
223 693 7
223 740 7
223 765 6
223 769 10
223 838 14
223 903 10
223 906 9
223 927 9
223 936 13
223 938 10
223 940 13
223 949 14
223 954 13
223 976 15
223 990 7
223 534 15
223 542 10
223 585 5
223 588 12
223 617 6
223 618 10
223 670 15
223 686 13
223 687 13
223 713 15
223 716 10
223 759 9
223 760 13
223 777 15
223 800 9
223 820 11
223 822 15
223 824 14
223 825 14
223 828 5
223 831 13
223 845 8
223 859 14
223 891 14
223 951 12
224 44 5
224 49 10
224 71 15
224 143 15
224 156 7
224 163 9
224 172 7
224 173 14
224 217 15
224 218 11
224 228 12
224 229 14
224 255 12
224 265 9
224 269 10
224 281 10
224 282 14
224 304 13
224 361 9
224 409 6
224 413 15
224 450 13
224 476 10
224 521 13
224 525 6
224 527 6
224 535 7
224 583 5
224 584 6
224 599 15
224 602 10
224 616 13
224 622 7
224 638 9
224 647 13
224 685 14
224 696 7
224 736 11
224 783 12
224 802 14
224 807 5
224 837 13
224 925 13
224 930 6
224 943 5
224 945 7
224 970 7
224 990 9
224 506 9
224 532 13
224 533 12
224 538 13
224 547 14
224 563 8
224 567 14
224 574 15
224 596 10
224 612 13
224 636 9
224 643 13
224 653 7
224 699 12
224 742 12
224 763 6
224 765 12
224 776 13
224 839 11
224 858 13
224 894 14
224 903 14
224 919 15
224 922 10
224 935 6
224 946 5
224 951 8
224 952 11
224 981 8
224 987 7
225 13 5
225 73 11
225 89 10
225 110 13
225 148 8
225 176 9
225 186 14
225 201 13
225 216 6
225 260 11
225 267 8
225 269 13
225 304 12
225 324 11
225 367 8
225 387 9
225 400 6
225 413 6
225 453 8
225 561 8
225 566 15
225 595 10
225 597 14
225 637 8
225 702 7
225 745 10
225 797 10
225 808 7
225 809 11
225 834 7
225 838 9
225 844 14
225 887 12
225 900 15
225 910 7
225 929 11
225 950 13
225 980 14
225 982 5
225 991 7
225 996 6
225 501 13
225 522 10
225 533 15
225 553 6
225 565 12
225 636 7
225 648 5
225 651 8
225 665 14
225 669 8
225 683 14
225 694 15
225 704 10
225 708 13
225 715 14
225 718 7
225 734 7
225 742 10
225 772 9
225 773 8
225 784 6
225 801 9
225 804 8
225 814 10
225 815 7
225 819 10
225 827 9
225 983 8
225 995 15
226 46 5
226 51 6
226 76 7
226 87 13
226 112 12
226 136 6
226 149 15
226 170 10
226 207 10
226 234 12
226 298 15
226 301 8
226 375 15
226 381 7
226 431 11
226 436 5
226 439 12
226 449 13
226 458 5
226 463 12
226 467 8
226 495 15
226 563 14
226 571 9
226 581 7
226 596 12
226 600 10
226 607 11
226 683 9
226 758 5
226 769 11
226 840 8
226 844 13
226 870 7
226 929 10
226 936 12
226 947 10
226 948 15
226 957 6
226 978 12
226 992 6
226 510 6
226 560 10
226 630 8
226 654 6
226 678 15
226 687 11
226 716 6
226 720 15
226 751 6
226 812 13
226 823 13
226 866 12
226 876 10
226 882 8
226 896 14
226 926 6
226 938 10
226 942 14
226 944 6
226 976 -5
227 24 5
227 25 12
227 35 10
227 37 13
227 43 7
227 69 10
227 85 8
227 132 5
227 144 9
227 154 13
227 156 10
227 182 10
227 263 13
227 279 15
227 305 13
227 309 15
227 320 15
227 327 13
227 350 8
227 369 6
227 382 6
227 384 12
227 543 13
227 602 12
227 609 10
227 619 14
227 633 14
227 691 9
227 784 9
227 808 10
227 835 8
227 846 14
227 879 14
227 882 5
227 891 10
227 940 7
227 943 10
227 954 15
227 981 14
227 989 15
227 500 10
227 593 9
227 598 13
227 613 6
227 621 15
227 626 10
227 660 12
227 693 13
227 732 12
227 739 13
227 751 9
227 753 12
227 756 5
227 793 6
227 853 5
227 854 10
227 924 7
227 967 10
227 976 14
227 993 10
227 996 12
228 1 9
228 15 6
228 16 8
228 20 10
228 25 12
228 66 15
228 74 9
228 76 13
228 108 10
228 133 8
228 205 13
228 215 12
228 222 8
228 241 5
228 254 5
228 302 9
228 363 12
228 372 9
228 373 11
228 376 14
228 392 8
228 395 9
228 409 5
228 412 9
228 445 13
228 447 14
228 492 9
228 507 6
228 510 12
228 520 10
228 535 13
228 552 10
228 573 10
228 586 7
228 589 12
228 609 14
228 621 13
228 665 12
228 676 15
228 707 6
228 730 10
228 748 7
228 749 13
228 754 14
228 787 10
228 792 12
228 825 13
228 862 5
228 945 12
228 958 15
228 988 7
228 995 11
228 514 12
228 592 13
228 626 15
228 666 7
228 694 7
228 699 13
228 768 10
228 791 15
228 796 14
228 815 8
228 849 15
228 850 11
228 902 11
228 914 11
228 927 11
228 947 9
228 999 12
229 18 12
229 32 12
229 51 15
229 83 12
229 86 8
229 147 5
229 166 8
229 174 12
229 193 13
229 203 15
229 252 11
229 269 5
229 305 15
229 343 8
229 357 7
229 392 10
229 394 6
229 416 12
229 441 14
229 453 15
229 482 13
229 502 5
229 528 15
229 578 5
229 627 14
229 628 9
229 657 10
229 658 11
229 664 7
229 759 6
229 762 13
229 764 6
229 858 13
229 869 5
229 871 15
229 923 13
229 928 11
229 966 5
229 996 15
229 513 15
